w(553,1,0,0,0)
w(712,1,0,1,1)
r(40,0,0,2,2)
w(378,1,0,3,3)
r(6668,0,0,4,4)
w(6,1,0,5,5)
w(875,1,0,6,6)
w(56,1,0,7,7)
r(444,0,0,8,8)
r(1563,0,0,9,9)
w(656,1,0,10,10)
r(65,0,0,11,11)
r(87,0,0,12,12)
w(77,1,0,13,13)
r(2,0,0,14,14)
w(0,1,0,15,15)
r(3760,0,0,16,16)
r(8031,0,0,17,17)
r(180,0,0,18,18)
r(8114,0,0,19,19)
r(6274,0,0,20,20)
r(1,0,0,21,21)
w(5,1,0,22,22)
r(4,0,0,23,23)
r(55,0,0,24,24)
r(3,0,0,25,25)
r(2307,0,0,26,26)
w(5733,1,0,27,27)
w(0,2,0,28,28)
w(5040,1,0,29,29)
w(4,1,0,30,30)
r(415,0,0,31,31)
w(1,1,0,32,32)
w(368,1,0,33,33)
r(42,0,0,34,34)
w(102,1,0,35,35)
w(34,1,0,36,36)
r(1381,0,0,37,37)
r(2192,0,0,38,38)
r(16,0,0,39,39)
w(65,1,0,40,40)
w(6643,1,0,41,41)
r(3598,0,0,42,42)
r(2737,0,0,43,43)
w(184,1,0,44,44)
r(9,0,0,45,45)
w(2,1,0,46,46)
r(9,0,0,47,47)
r(181,0,0,48,48)
r(114,0,0,49,49)
r(937,0,0,50,50)
w(0,3,0,51,51)
r(4,1,0,52,52)
r(2554,0,0,53,53)
w(0,4,0,54,54)
w(7328,1,0,55,55)
r(1198,0,0,56,56)
w(127,1,0,57,57)
r(4,1,0,58,58)
r(2452,0,0,59,59)
w(28,1,0,60,60)
r(2,1,0,61,61)
r(214,0,0,62,62)
w(14,1,0,63,63)
w(5,2,0,64,64)
w(489,1,0,65,65)
r(1258,0,0,66,66)
w(57,1,0,67,67)
w(1,2,0,68,68)
w(3,1,0,69,69)
r(64,0,0,70,70)
r(1919,0,0,71,71)
r(46,0,0,72,72)
r(23,0,0,73,73)
r(71,0,0,74,74)
r(5,2,0,75,75)
r(1292,0,0,76,76)
r(4023,0,0,77,77)
r(0,4,0,78,78)
w(5584,1,0,79,79)
r(5,2,0,80,80)
r(10,0,0,81,81)
w(0,5,0,82,82)
w(5985,1,0,83,83)
w(7,1,0,84,84)
w(0,6,0,85,85)
r(547,0,0,86,86)
w(685,1,0,87,87)
r(3,1,0,88,88)
w(5,3,0,89,89)
w(48,1,0,90,90)
w(1104,1,0,91,91)
w(5507,1,0,92,92)
r(1098,0,0,93,93)
w(365,1,0,94,94)
r(9,0,0,95,95)
r(21,0,0,96,96)
r(3668,0,0,97,97)
w(2,2,0,98,98)
r(9755,0,0,99,99)
r(5,3,0,100,100)
w(183,1,0,101,101)
w(1,3,0,102,102)
w(258,1,0,103,103)
r(22,0,0,104,104)
r(0,6,0,105,105)
w(695,1,0,106,106)
w(94,1,0,107,107)
w(358,1,0,108,108)
r(23,0,0,109,109)
r(417,0,0,110,110)
r(247,0,0,111,111)
r(2639,0,0,112,112)
w(0,7,0,113,113)
r(275,0,0,114,114)
r(5692,0,0,115,115)
r(92,0,0,116,116)
w(0,8,0,117,117)
w(875,2,0,118,118)
r(832,0,0,119,119)
r(15,0,0,120,120)
w(0,9,0,121,121)
r(472,0,0,122,122)
r(897,0,0,123,123)
w(90,1,0,124,124)
r(1010,0,0,125,125)
r(1817,0,0,126,126)
w(1013,1,0,127,127)
r(1,3,0,128,128)
r(2554,0,0,129,129)
r(150,0,0,130,130)
w(125,1,0,131,131)
w(182,1,0,132,132)
r(0,9,0,133,133)
w(2873,1,0,134,134)
w(6,2,0,135,135)
w(80,1,0,136,136)
w(377,1,0,137,137)
r(18,0,0,138,138)
r(660,0,0,139,139)
w(5224,1,0,140,140)
w(168,1,0,141,141)
r(18,0,0,142,142)
w(241,1,0,143,143)
r(38,0,0,144,144)
r(0,9,0,145,145)
w(17,1,0,146,146)
w(7794,1,0,147,147)
w(7007,1,0,148,148)
w(7,2,0,149,149)
r(144,0,0,150,150)
w(6528,1,0,151,151)
r(2195,0,0,152,152)
r(389,0,0,153,153)
w(0,10,0,154,154)
w(63,1,0,155,155)
w(18,1,0,156,156)
r(5,3,0,157,157)
w(0,11,0,158,158)
w(105,1,0,159,159)
r(13,0,0,160,160)
w(23,1,0,161,161)
w(14,2,0,162,162)
r(7530,0,0,163,163)
w(0,12,0,164,164)
r(1,3,0,165,165)
r(8,0,0,166,166)
w(0,13,0,167,167)
r(2941,0,0,168,168)
w(43,1,0,169,169)
w(20,1,0,170,170)
r(160,0,0,171,171)
r(556,0,0,172,172)
w(10,1,0,173,173)
w(7,3,0,174,174)
r(3,1,0,175,175)
r(778,0,0,176,176)
w(122,1,0,177,177)
w(0,14,0,178,178)
w(71,1,0,179,179)
r(0,14,0,180,180)
r(27,0,0,181,181)
w(43,2,0,182,182)
r(4,1,0,183,183)
w(11,1,0,184,184)
r(1508,0,0,185,185)
r(2,2,0,186,186)
r(1,3,0,187,187)
r(6844,0,0,188,188)
r(0,14,0,189,189)
w(3877,1,0,190,190)
r(6459,0,0,191,191)
w(463,1,0,192,192)
r(6746,0,0,193,193)
r(2,2,0,194,194)
w(7,4,0,195,195)
r(1839,0,0,196,196)
w(0,15,0,197,197)
w(3927,1,0,198,198)
w(0,16,0,199,199)
r(2511,0,0,200,200)
w(1080,1,0,201,201)
r(2065,0,0,202,202)
w(7019,1,0,203,203)
r(1593,0,0,204,204)
r(2600,0,0,205,205)
w(155,1,0,206,206)
r(1864,0,0,207,207)
w(23,2,0,208,208)
w(1,4,0,209,209)
r(1319,0,0,210,210)
w(936,1,0,211,211)
r(16,0,0,212,212)
r(0,16,0,213,213)
r(94,1,0,214,214)
w(909,1,0,215,215)
w(15,1,0,216,216)
w(109,1,0,217,217)
r(168,1,0,218,218)
r(58,0,0,219,219)
w(3378,1,0,220,220)
r(1,4,0,221,221)
r(134,0,0,222,222)
w(3,2,0,223,223)
w(57,2,0,224,224)
r(53,0,0,225,225)
r(1,4,0,226,226)
r(1138,0,0,227,227)
r(5,3,0,228,228)
w(169,1,0,229,229)
w(140,1,0,230,230)
r(46,0,0,231,231)
w(3062,1,0,232,232)
w(4435,1,0,233,233)
w(0,17,0,234,234)
r(1106,0,0,235,235)
r(10,1,0,236,236)
w(2,3,0,237,237)
w(1,5,0,238,238)
w(869,1,0,239,239)
r(3220,0,0,240,240)
w(22,1,0,241,241)
r(1,5,0,242,242)
r(82,0,0,243,243)
w(3,3,0,244,244)
w(1253,1,0,245,245)
r(3,3,0,246,246)
r(8261,0,0,247,247)
w(0,18,0,248,248)
w(538,1,0,249,249)
r(33,0,0,250,250)
w(7833,1,0,251,251)
r(6,2,0,252,252)
r(17,1,0,253,253)
w(26,1,0,254,254)
w(1,6,0,255,255)
r(96,0,0,256,256)
r(8,0,0,257,257)
r(125,1,0,258,258)
r(137,0,0,259,259)
r(65,1,0,260,260)
r(1,6,0,261,261)
w(379,1,0,262,262)
w(66,1,0,263,263)
r(2,3,0,264,264)
r(0,18,0,265,265)
r(177,0,0,266,266)
r(12,0,0,267,267)
r(6023,0,0,268,268)
w(1,7,0,269,269)
r(27,0,0,270,270)
w(82,1,0,271,271)
w(1749,1,0,272,272)
r(533,0,0,273,273)
w(320,1,0,274,274)
r(6,2,0,275,275)
